"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"18/03/2022","2.432","2.432","2.432","2.432","0.16%"
"17/03/2022","2.428","2.428","2.428","2.428","0.50%"
"16/03/2022","2.416","2.416","2.416","2.416","0.92%"
"15/03/2022","2.394","2.394","2.394","2.394","0.93%"
"14/03/2022","2.372","2.372","2.372","2.372","0.25%"
"11/03/2022","2.366","2.366","2.366","2.366","0.55%"
"10/03/2022","2.353","2.353","2.353","2.353","-1.92%"
"09/03/2022","2.399","2.399","2.399","2.399","1.10%"
"08/03/2022","2.373","2.373","2.373","2.373","-0.50%"
"07/03/2022","2.385","2.385","2.385","2.385","1.71%"
"04/03/2022","2.345","2.345","2.345","2.345","-2.90%"
"03/03/2022","2.415","2.415","2.415","2.415","2.55%"
"02/03/2022","2.355","2.355","2.355","2.355","0.00%"
"01/03/2022","2.355","2.347","2.355","2.347","0.64%"
"28/02/2022","2.340","2.340","2.340","2.340","2.45%"
"25/02/2022","2.284","2.284","2.284","2.284","-0.22%"
"24/02/2022","2.289","2.289","2.289","2.289","-0.30%"
"23/02/2022","2.296","2.296","2.296","2.296","0.48%"
"22/02/2022","2.285","2.285","2.285","2.285","-0.39%"
"21/02/2022","2.294","2.294","2.294","2.294","-0.56%"
"18/02/2022","2.307","2.307","2.307","2.307","-1.75%"
"17/02/2022","2.348","2.348","2.348","2.348","3.85%"
"16/02/2022","2.261","2.261","2.261","2.261","1.76%"
"15/02/2022","2.222","2.222","2.222","2.222","1.41%"
"14/02/2022","2.191","2.191","2.191","2.191","-0.05%"
"11/02/2022","2.192","2.192","2.192","2.192","0.55%"
"10/02/2022","2.180","2.180","2.180","2.180","-0.46%"
"09/02/2022","2.190","2.190","2.190","2.190","2.05%"
"08/02/2022","2.146","2.146","2.146","2.146","-0.51%"
"07/02/2022","2.157","2.153","2.157","2.153","2.08%"
"04/02/2022","2.113","2.113","2.113","2.113","0.00%"
"03/02/2022","2.113","2.113","2.113","2.113","0.00%"
"02/02/2022","2.113","2.113","2.113","2.113","0.00%"
"01/02/2022","2.113","2.113","2.113","2.113","0.00%"
"31/01/2022","2.113","2.113","2.113","2.113","-2.31%"
"28/01/2022","2.163","2.153","2.163","2.153","0.19%"
"27/01/2022","2.159","2.159","2.159","2.159","1.08%"
"26/01/2022","2.136","2.136","2.136","2.136","-0.88%"
"25/01/2022","2.155","2.155","2.155","2.155","0.75%"
"24/01/2022","2.139","2.139","2.139","2.139","0.09%"
"21/01/2022","2.137","2.137","2.137","2.137","-0.33%"
"20/01/2022","2.144","2.144","2.144","2.144","0.42%"
"19/01/2022","2.135","2.135","2.135","2.135","0.47%"
"18/01/2022","2.125","2.125","2.125","2.125","-0.75%"
"17/01/2022","2.141","2.141","2.141","2.141","0.05%"
"14/01/2022","2.140","2.130","2.140","2.130","-0.51%"
"13/01/2022","2.151","2.151","2.151","2.151","0.42%"
"12/01/2022","2.142","2.142","2.142","2.142","-1.06%"
"11/01/2022","2.165","2.165","2.165","2.165","0.89%"
"10/01/2022","2.146","2.146","2.146","2.146","-1.38%"
"07/01/2022","2.176","2.176","2.176","2.176","1.21%"
"06/01/2022","2.150","2.150","2.150","2.150","0.09%"
"05/01/2022","2.148","2.148","2.148","2.148","-1.42%"
"04/01/2022","2.179","2.194","2.194","2.179","6.29%"
"03/01/2022","2.050","2.050","2.050","2.050","-2.38%"
"31/12/2021","2.100","2.100","2.100","2.100","-1.08%"
"30/12/2021","2.123","2.123","2.123","2.123","-0.33%"
"29/12/2021","2.130","2.130","2.130","2.130","0.00%"
"28/12/2021","2.130","2.130","2.130","2.130","1.77%"
"27/12/2021","2.093","2.093","2.093","2.093","0.19%"
"24/12/2021","2.089","2.089","2.089","2.089","-0.43%"
"23/12/2021","2.098","2.098","2.098","2.098","-0.66%"
"22/12/2021","2.112","2.112","2.112","2.112","1.59%"
"21/12/2021","2.079","2.079","2.079","2.079","0.43%"
"20/12/2021","2.070","2.070","2.070","2.070","-1.05%"
"17/12/2021","2.092","2.092","2.092","2.092","0.67%"
"16/12/2021","2.078","2.078","2.078","2.078","1.96%"
"15/12/2021","2.038","2.038","2.038","2.038","-0.97%"
"14/12/2021","2.058","2.058","2.058","2.058","0.05%"
"13/12/2021","2.057","2.057","2.057","2.057","-0.92%"
"10/12/2021","2.076","2.076","2.076","2.076","-0.05%"
"09/12/2021","2.077","2.077","2.077","2.077","-0.53%"
"08/12/2021","2.088","2.088","2.088","2.088","0.77%"
"07/12/2021","2.072","2.072","2.072","2.072","-0.86%"
"06/12/2021","2.090","2.091","2.091","2.090","-0.14%"
"03/12/2021","2.093","2.093","2.093","2.093","0.82%"
"02/12/2021","2.076","2.076","2.076","2.076","-0.95%"
"01/12/2021","2.096","2.096","2.096","2.096","0.67%"
"30/11/2021","2.082","2.082","2.082","2.082","0.82%"
"29/11/2021","2.065","2.065","2.065","2.065","-0.15%"
"26/11/2021","2.068","2.144","2.144","2.068","-0.39%"
"25/11/2021","2.076","2.076","2.076","2.076","-0.29%"
"24/11/2021","2.082","2.082","2.082","2.082","1.26%"
"23/11/2021","2.056","2.056","2.056","2.056","-0.29%"
"22/11/2021","2.062","2.062","2.062","2.062","0.63%"
"19/11/2021","2.049","2.049","2.049","2.049","-0.77%"
"18/11/2021","2.065","2.057","2.065","2.057","0.39%"
"17/11/2021","2.057","2.057","2.057","2.057","0.05%"
"16/11/2021","2.056","2.056","2.056","2.056","-0.92%"
"15/11/2021","2.075","2.075","2.075","2.075","-0.81%"
"12/11/2021","2.092","2.092","2.092","2.092","-0.19%"
"11/11/2021","2.096","2.096","2.096","2.096","-0.52%"
"10/11/2021","2.107","2.107","2.107","2.107","0.00%"
"09/11/2021","2.107","2.107","2.107","2.107","0.38%"
"08/11/2021","2.099","2.099","2.099","2.099","-1.64%"
"05/11/2021","2.134","2.134","2.134","2.134","-0.09%"
"04/11/2021","2.136","2.136","2.136","2.136","-1.02%"
"03/11/2021","2.158","2.158","2.158","2.158","0.23%"
"02/11/2021","2.153","2.153","2.153","2.153","-0.28%"
"01/11/2021","2.159","2.159","2.159","2.159","2.03%"
"29/10/2021","2.116","2.116","2.116","2.116","0.09%"
"28/10/2021","2.114","2.114","2.114","2.114","-0.66%"
"27/10/2021","2.128","2.128","2.128","2.128","0.66%"
"26/10/2021","2.114","2.114","2.114","2.114","0.28%"
"25/10/2021","2.108","2.108","2.108","2.108","-0.28%"
"22/10/2021","2.114","2.114","2.114","2.114","-0.80%"
"21/10/2021","2.131","2.131","2.131","2.131","-0.42%"
"20/10/2021","2.140","2.140","2.140","2.140","0.47%"
"19/10/2021","2.130","2.130","2.130","2.130","0.24%"
"18/10/2021","2.125","2.125","2.125","2.125","0.09%"
"15/10/2021","2.123","2.123","2.123","2.123","-0.28%"
"14/10/2021","2.129","2.129","2.129","2.129","-0.23%"
"13/10/2021","2.134","2.134","2.134","2.134","0.00%"
"12/10/2021","2.134","2.134","2.134","2.134","-0.05%"
"11/10/2021","2.135","2.135","2.135","2.135","0.14%"
"08/10/2021","2.132","2.132","2.132","2.132","0.57%"
"07/10/2021","2.120","2.120","2.120","2.120","0.47%"
"06/10/2021","2.110","2.110","2.110","2.110","-0.19%"
"05/10/2021","2.114","2.114","2.114","2.114","-0.52%"
"04/10/2021","2.125","2.125","2.125","2.125","2.61%"
"03/10/2021","2.071","2.071","2.071","2.071","-2.36%"
"01/10/2021","2.121","2.121","2.121","2.121","-0.52%"
"30/09/2021","2.132","2.132","2.132","2.132","-0.61%"
"29/09/2021","2.145","2.145","2.145","2.145","1.66%"
"28/09/2021","2.110","2.110","2.110","2.110","-1.54%"
"27/09/2021","2.143","2.143","2.143","2.143","1.18%"
"24/09/2021","2.118","2.118","2.118","2.118","-0.05%"
"23/09/2021","2.119","2.119","2.119","2.119","0.24%"
"22/09/2021","2.114","2.114","2.114","2.114","1.25%"
"21/09/2021","2.088","2.088","2.088","2.088","0.05%"
"20/09/2021","2.087","2.087","2.087","2.087","0.77%"
"17/09/2021","2.071","2.071","2.071","2.071","0.83%"
"16/09/2021","2.054","2.063","2.063","2.043","0.54%"
"15/09/2021","2.043","2.063","2.063","2.043","-2.39%"
"14/09/2021","2.093","2.051","2.093","2.050","2.05%"
"13/09/2021","2.051","2.051","2.051","2.051","-1.25%"
"10/09/2021","2.077","2.077","2.077","2.077","0.87%"
"09/09/2021","2.059","2.059","2.059","2.059","0.00%"
"08/09/2021","2.059","2.059","2.059","2.059","-1.10%"
"07/09/2021","2.082","2.102","2.102","2.082","-1.37%"
"06/09/2021","2.111","2.091","2.111","2.091","4.50%"
"03/09/2021","2.020","2.020","2.020","2.020","0.00%"
"02/09/2021","2.020","2.020","2.020","2.020","-2.42%"
"01/09/2021","2.070","2.070","2.070","2.070","-1.19%"
"31/08/2021","2.095","2.095","2.095","2.095","0.82%"
"30/08/2021","2.078","2.078","2.078","2.078","-1.09%"
"27/08/2021","2.101","2.101","2.101","2.101","0.82%"
"26/08/2021","2.084","2.084","2.084","2.084","0.43%"
"25/08/2021","2.075","2.075","2.075","2.075","-0.29%"
"24/08/2021","2.081","2.081","2.081","2.081","-0.53%"
"23/08/2021","2.092","2.072","2.092","2.072","1.11%"
"20/08/2021","2.069","2.089","2.089","2.069","-2.08%"
"19/08/2021","2.113","2.113","2.113","2.113","-0.09%"
"18/08/2021","2.115","2.115","2.115","2.115","1.24%"
"17/08/2021","2.089","2.116","2.116","2.085","0.14%"
"16/08/2021","2.086","2.116","2.116","2.086","-3.43%"
"13/08/2021","2.160","2.130","2.160","2.130","2.56%"
"12/08/2021","2.106","2.106","2.106","2.106","-1.73%"
"11/08/2021","2.143","2.143","2.143","2.143","0.75%"
"10/08/2021","2.127","2.127","2.127","2.127","-0.70%"
"09/08/2021","2.142","2.142","2.142","2.142","1.13%"
"06/08/2021","2.118","2.108","2.118","2.108","-1.44%"
"05/08/2021","2.149","2.159","2.159","2.149","-1.06%"
"04/08/2021","2.172","2.172","2.172","2.172","3.18%"
"03/08/2021","2.105","2.105","2.105","2.105","-4.84%"
"02/08/2021","2.212","2.232","2.232","2.212","2.74%"
"30/07/2021","2.153","2.133","2.153","2.133","1.60%"
"29/07/2021","2.119","2.139","2.139","2.119","-1.53%"
"28/07/2021","2.152","2.132","2.152","2.132","1.70%"
"27/07/2021","2.116","2.116","2.116","2.116","0.09%"
"26/07/2021","2.114","2.114","2.114","2.114","-0.61%"
"23/07/2021","2.127","2.127","2.127","2.127","0.38%"
"22/07/2021","2.119","2.119","2.119","2.119","-0.19%"
"21/07/2021","2.123","2.123","2.123","2.123","-0.42%"
"20/07/2021","2.132","2.132","2.132","2.132","-0.05%"
"19/07/2021","2.133","2.133","2.133","2.133","0.42%"
"16/07/2021","2.124","2.124","2.127","2.124","1.00%"
"15/07/2021","2.103","2.103","2.104","2.103","0.10%"
"14/07/2021","2.101","2.101","2.102","2.101","-2.01%"
"13/07/2021","2.144","2.144","2.145","2.144","-0.33%"
"12/07/2021","2.151","2.151","2.152","2.151","1.13%"
"09/07/2021","2.127","2.127","2.127","2.127","-0.05%"
"08/07/2021","2.128","2.128","2.128","2.128","-1.21%"
"07/07/2021","2.154","2.154","2.154","2.154","1.22%"
"06/07/2021","2.128","2.128","2.128","2.128","-0.28%"
"05/07/2021","2.134","2.134","2.134","2.134","-0.70%"
"02/07/2021","2.149","2.149","2.149","2.149","-0.56%"
"01/07/2021","2.161","2.161","2.161","2.161","-0.60%"
"30/06/2021","2.174","2.174","2.174","2.174","-0.23%"
"29/06/2021","2.179","2.179","2.179","2.179","-1.49%"
"28/06/2021","2.212","2.242","2.242","2.212","-0.54%"
"25/06/2021","2.224","2.194","2.224","2.194","2.35%"
"24/06/2021","2.173","2.173","2.173","2.173","-0.28%"
"23/06/2021","2.179","2.179","2.179","2.179","0.97%"
"22/06/2021","2.158","2.158","2.158","2.158","-0.83%"
"21/06/2021","2.176","2.156","2.176","2.156","2.30%"
"18/06/2021","2.127","2.147","2.147","2.127","-1.85%"
"17/06/2021","2.167","2.167","2.167","2.167","-0.05%"
"16/06/2021","2.168","2.188","2.188","2.168","-1.90%"
"15/06/2021","2.210","2.190","2.210","2.190","1.89%"
"14/06/2021","2.169","2.180","2.180","2.169","-0.55%"
"11/06/2021","2.181","2.215","2.215","2.181","-1.53%"
"10/06/2021","2.215","2.215","2.215","2.215","0.45%"
"09/06/2021","2.205","2.205","2.205","2.205","-0.72%"
"08/06/2021","2.221","2.221","2.221","2.221","-0.94%"
"07/06/2021","2.242","2.242","2.242","2.242","0.13%"
"04/06/2021","2.239","2.239","2.239","2.239","-0.62%"
"03/06/2021","2.253","2.253","2.253","2.253","1.85%"
"02/06/2021","2.212","2.212","2.212","2.212","-1.82%"
"01/06/2021","2.253","2.253","2.253","2.253","-0.88%"
"31/05/2021","2.273","2.297","2.297","2.273","-1.09%"
"28/05/2021","2.298","2.298","2.298","2.298","-0.26%"
"27/05/2021","2.304","2.304","2.304","2.304","-0.56%"
"26/05/2021","2.317","2.317","2.317","2.317","0.04%"
"25/05/2021","2.316","2.316","2.316","2.316","-0.34%"
"24/05/2021","2.324","2.324","2.324","2.324","-0.94%"
"21/05/2021","2.346","2.346","2.346","2.346","0.04%"
"20/05/2021","2.345","2.345","2.345","2.345","-0.47%"
"19/05/2021","2.356","2.356","2.356","2.356","-0.42%"
"18/05/2021","2.366","2.366","2.366","2.366","-0.13%"
"17/05/2021","2.369","2.369","2.369","2.369","-0.42%"
"14/05/2021","2.379","2.379","2.379","2.379","-0.46%"
"13/05/2021","2.390","2.390","2.390","2.390","0.76%"
"12/05/2021","2.372","2.372","2.372","2.372","-0.71%"
"11/05/2021","2.389","2.389","2.389","2.389","-0.17%"
"10/05/2021","2.393","2.393","2.393","2.393","-0.29%"
"07/05/2021","2.400","2.400","2.400","2.400","0.08%"
"06/05/2021","2.398","2.398","2.398","2.398","1.01%"
"05/05/2021","2.374","2.374","2.374","2.374","-0.17%"
"04/05/2021","2.378","2.400","2.400","2.378","5.13%"
"03/05/2021","2.262","2.262","2.262","2.262","-0.04%"
"30/04/2021","2.263","2.263","2.263","2.263","-2.16%"
"29/04/2021","2.313","2.313","2.313","2.313","0.00%"
"28/04/2021","2.313","2.313","2.313","2.313","0.22%"
"27/04/2021","2.308","2.308","2.308","2.308","1.18%"
"26/04/2021","2.281","2.281","2.281","2.281","-0.61%"
"23/04/2021","2.295","2.255","2.295","2.255","2.32%"
"22/04/2021","2.243","2.273","2.273","2.243","-1.15%"
"21/04/2021","2.269","2.269","2.269","2.269","-2.16%"
"20/04/2021","2.319","2.328","2.328","2.319","-0.77%"
"19/04/2021","2.337","2.297","2.337","2.297","2.19%"
"16/04/2021","2.287","2.327","2.327","2.287","-3.62%"
"15/04/2021","2.373","2.373","2.373","2.373","-0.13%"
"14/04/2021","2.376","2.376","2.376","2.376","0.55%"
"13/04/2021","2.363","2.363","2.363","2.363","-0.96%"
"12/04/2021","2.386","2.386","2.386","2.386","0.55%"
"09/04/2021","2.373","2.373","2.373","2.373","0.34%"
"08/04/2021","2.365","2.365","2.365","2.365","0.08%"
"07/04/2021","2.363","2.363","2.363","2.363","-0.17%"
"06/04/2021","2.367","2.367","2.367","2.367","-0.75%"
"05/04/2021","2.385","2.366","2.385","2.366","0.97%"
"02/04/2021","2.362","2.362","2.362","2.362","0.47%"
"01/04/2021","2.351","2.351","2.351","2.351","-1.47%"
"31/03/2021","2.386","2.386","2.386","2.386","0.04%"
"30/03/2021","2.385","2.385","2.385","2.385","0.13%"
"29/03/2021","2.382","2.382","2.382","2.382","0.97%"
"26/03/2021","2.359","2.359","2.359","2.359","-1.50%"
"25/03/2021","2.395","2.395","2.395","2.395","2.09%"
"24/03/2021","2.346","2.346","2.346","2.346","-1.80%"
"23/03/2021","2.389","2.408","2.408","2.389","-0.79%"
"22/03/2021","2.408","2.408","2.408","2.408","-0.95%"
"19/03/2021","2.431","2.431","2.431","2.431","0.79%"
"18/03/2021","2.412","2.412","2.412","2.412","-0.33%"
"17/03/2021","2.420","2.420","2.420","2.420","1.85%"
"16/03/2021","2.376","2.376","2.376","2.376","0.59%"
"15/03/2021","2.362","2.362","2.362","2.362","0.13%"
"12/03/2021","2.359","2.389","2.389","2.359","-1.42%"
"11/03/2021","2.393","2.363","2.393","2.363","2.62%"
"10/03/2021","2.332","2.342","2.342","2.332","-2.35%"
"09/03/2021","2.388","2.378","2.388","2.378","0.97%"
"08/03/2021","2.365","2.365","2.365","2.365","0.94%"
"05/03/2021","2.343","2.383","2.383","2.343","-1.43%"
"04/03/2021","2.377","2.337","2.377","2.337","3.57%"
"03/03/2021","2.295","2.295","2.295","2.295","-0.39%"
"02/03/2021","2.304","2.304","2.304","2.304","-1.33%"
"01/03/2021","2.335","2.335","2.335","2.335","-0.85%"
"26/02/2021","2.355","2.375","2.375","2.355","1.95%"
"25/02/2021","2.310","2.290","2.310","2.290","1.76%"
"24/02/2021","2.270","2.270","2.270","2.270","-0.26%"
"23/02/2021","2.276","2.276","2.276","2.276","1.47%"
"22/02/2021","2.243","2.243","2.243","2.243","0.99%"
"19/02/2021","2.221","2.221","2.221","2.221","-1.46%"
"18/02/2021","2.254","2.239","2.254","2.208","2.04%"
"17/02/2021","2.209","2.239","2.239","2.209","-0.36%"
"16/02/2021","2.217","2.217","2.217","2.217","0.00%"
"15/02/2021","2.217","2.217","2.217","2.217","0.00%"
"12/02/2021","2.217","2.217","2.217","2.217","8.09%"
"11/02/2021","2.051","2.217","2.217","2.051","-7.49%"
"10/02/2021","2.217","2.217","2.217","2.217","-2.46%"
"09/02/2021","2.273","2.273","2.273","2.273","0.22%"
"08/02/2021","2.268","2.268","2.268","2.268","0.93%"
"05/02/2021","2.247","2.247","2.247","2.247","-0.18%"
"04/02/2021","2.251","2.295","2.295","2.251","-1.92%"
"03/02/2021","2.295","2.295","2.295","2.295","-0.30%"
"02/02/2021","2.302","2.302","2.302","2.302","1.01%"
"01/02/2021","2.279","2.279","2.279","2.279","-1.09%"
"29/01/2021","2.304","2.304","2.304","2.304","-0.48%"
"28/01/2021","2.315","2.230","2.315","2.230","3.81%"
"27/01/2021","2.230","2.230","2.230","2.230","-0.04%"
"26/01/2021","2.231","2.231","2.231","2.231","1.09%"
"25/01/2021","2.207","2.207","2.207","2.207","0.87%"
"22/01/2021","2.188","2.188","2.188","2.188","0.00%"
"21/01/2021","2.188","2.188","2.188","2.188","-1.08%"
"20/01/2021","2.212","2.142","2.212","2.142","7.38%"
"19/01/2021","2.060","2.130","2.130","2.060","-6.24%"
"18/01/2021","2.197","2.197","2.197","2.197","-0.45%"
"15/01/2021","2.207","2.207","2.207","2.207","-4.95%"
"14/01/2021","2.322","2.322","2.322","2.322","-0.39%"
"13/01/2021","2.331","2.331","2.331","2.331","-2.22%"
"12/01/2021","2.384","2.384","2.384","2.384","-0.75%"
"11/01/2021","2.402","2.412","2.412","2.402","-1.40%"
"08/01/2021","2.436","2.426","2.436","2.421","0.58%"
"07/01/2021","2.422","2.426","2.426","2.422","-0.21%"
"06/01/2021","2.427","2.415","2.427","2.415","0.50%"
"05/01/2021","2.415","2.431","2.431","2.415","-0.70%"
"04/01/2021","2.432","2.541","2.541","2.432","-0.78%"
"31/12/2020","2.451","2.419","2.451","2.419","1.32%"
"30/12/2020","2.419","2.310","2.419","2.419","4.72%"
"29/12/2020","2.310","2.322","2.322","2.310","-0.52%"
"28/12/2020","2.322","2.307","2.322","2.307","0.65%"
"25/12/2020","2.307","2.284","2.307","2.284","1.01%"
"24/12/2020","2.284","2.302","2.302","2.284","-0.78%"
"23/12/2020","2.302","2.293","2.302","2.293","0.39%"
"22/12/2020","2.293","2.337","2.337","2.293","-1.88%"
"21/12/2020","2.337","2.330","2.337","2.330","0.30%"
"18/12/2020","2.330","2.315","2.330","2.315","0.65%"
"17/12/2020","2.315","2.322","2.322","2.315","-0.30%"
"16/12/2020","2.322","2.296","2.322","2.296","1.13%"
"15/12/2020","2.296","2.346","2.346","2.296","-2.13%"
"14/12/2020","2.346","2.371","2.371","2.346","-1.05%"
"11/12/2020","2.371","2.339","2.371","2.339","1.37%"
"10/12/2020","2.339","2.392","2.392","2.339","-2.22%"
"09/12/2020","2.392","2.385","2.392","2.385","0.29%"
"08/12/2020","2.385","2.361","2.385","2.361","1.02%"
"07/12/2020","2.361","2.379","2.379","2.361","-0.76%"
"04/12/2020","2.379","2.394","2.394","2.379","-0.63%"
"03/12/2020","2.394","2.420","2.420","2.394","-1.07%"
"02/12/2020","2.420","2.420","2.420","2.420","0.00%"
"01/12/2020","2.420","2.421","2.421","2.420","-0.04%"
"30/11/2020","2.421","2.434","2.434","2.421","-0.53%"
"27/11/2020","2.434","2.380","2.434","2.380","2.27%"
"26/11/2020","2.380","2.493","2.493","2.380","-4.53%"
"25/11/2020","2.493","2.514","2.514","2.493","-0.84%"
"24/11/2020","2.514","2.530","2.530","2.514","-0.63%"
"23/11/2020","2.530","2.536","2.536","2.530","-0.24%"
"20/11/2020","2.536","2.542","2.542","2.536","-0.24%"
"19/11/2020","2.542","2.538","2.542","2.538","0.16%"
"18/11/2020","2.538","2.568","2.568","2.538","-1.17%"
"17/11/2020","2.568","2.564","2.568","2.564","0.16%"
"16/11/2020","2.564","2.576","2.576","2.564","-0.47%"
"13/11/2020","2.576","2.570","2.576","2.570","0.23%"
"12/11/2020","2.570","2.554","2.570","2.554","0.63%"
"11/11/2020","2.554","2.577","2.577","2.554","-0.89%"
"10/11/2020","2.577","2.589","2.589","2.577","-0.46%"
"09/11/2020","2.589","2.589","2.589","2.575","0.54%"
"06/11/2020","2.575","2.555","2.575","2.555","0.70%"
"05/11/2020","2.557","2.591","2.591","2.557","-1.35%"
"04/11/2020","2.592","2.591","2.592","2.591","0.00%"
"03/11/2020","2.592","2.599","2.599","2.592","-0.31%"
"02/11/2020","2.600","2.610","2.610","2.579","1.01%"
"30/10/2020","2.574","2.602","2.602","2.574","-1.15%"
